"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"861","202773_s_at","SFSWAP","6433","splicing factor SWAP",-0.0538688921909083,6.46658734597414,-0.170956852454851,0.866224674430514,0.999375232950731,-4.64045763124295
"862","202784_s_at","NNT","23530","nicotinamide nucleotide transhydrogenase",-0.380297048451307,6.5932503996808,-1.07261680798319,0.298055727022135,0.999375232950731,-4.59079763131403
"863","202786_at","STK39","27347","serine/threonine kinase 39",-0.255875963965362,8.54419580341621,-0.829247042816729,0.418165929231504,0.999375232950731,-4.61058467440444
"864","202787_s_at","MAPKAPK3","7867","MAPK activated protein kinase 3",-0.0804553148561888,7.28759601125129,-0.272759155241289,0.788240425031387,0.999375232950731,-4.63833965065845
"865","202803_s_at","ITGB2","3689","integrin subunit beta 2",-0.263436048507954,8.16406491426384,-0.809878688388414,0.428917998848587,0.999375232950731,-4.61197734248225
"866","202820_at","AHR","196","aryl hydrocarbon receptor",-0.288307499500721,9.38507751714812,-0.946468850169451,0.356834552025389,0.999375232950731,-4.60156787963431
"867","202821_s_at","LPP","4026","LIM domain containing preferred translocation partner in lipoma",-0.104123067009268,4.99560543798665,-0.348365189067362,0.731734055186717,0.999375232950731,-4.63614880270848
"868","202823_at","ELOC","6921","elongin C",-0.0841458308306438,5.83174875739974,-0.291378698216945,0.774197487704433,0.999375232950731,-4.63784863695326
"869","202831_at","GPX2","2877","glutathione peroxidase 2",0.0502501008480785,6.17930146710755,0.156823672057595,0.877184271082865,0.999375232950731,-4.6406754340831
"870","202847_at","PCK2","5106","phosphoenolpyruvate carboxykinase 2, mitochondrial",-0.0493648409704477,7.96537837347355,-0.164617766636884,0.871137009213519,0.999375232950731,-4.64055763049015
"871","202852_s_at","AAGAB","79719","alpha and gamma adaptin binding protein",0.0262473850618576,7.77670602849214,0.0895407278571009,0.929672049838082,0.999375232950731,-4.64145567243441
"872","202859_x_at","CXCL8","3576","C-X-C motif chemokine ligand 8",-0.258064487540248,3.21001906202048,-0.934192553066998,0.362954579711504,0.999375232950731,-4.60255831878467
"873","202865_at","DNAJB12","54788","DnaJ heat shock protein family (Hsp40) member B12",0.188557861773403,4.86650531717501,0.642781990883935,0.528723111510287,0.999375232950731,-4.62278200072155
"874","202874_s_at","ATP6V1C1","528","ATPase H+ transporting V1 subunit C1",-0.49903130981898,7.57579730165149,-1.45641754303278,0.163038063797498,0.999375232950731,-4.5522205787353
"875","202901_x_at","CTSS","1520","cathepsin S",0.109502935548637,5.31331635944949,0.297328698959211,0.769726605245711,0.999375232950731,-4.63768502152839
"876","202912_at","ADM","133","adrenomedullin",-0.112632481160359,8.63377654988121,-0.383057546281243,0.706304122198368,0.999375232950731,-4.63496965121151
"877","202917_s_at","S100A8","6279","S100 calcium binding protein A8",-0.796451035154471,12.9919018086186,-1.77050268153772,0.0941133201877891,0.999375232950731,-4.51567395322188
"878","202921_s_at","ANK2","287","ankyrin 2",-0.33712285325643,5.82754549093026,-1.03311749888756,0.315657800949049,0.999375232950731,-4.59428351635783
"879","202953_at","C1QB","713","complement C1q B chain",0.0872538269222485,6.86393859884306,0.243343397015653,0.810577470285087,0.999375232950731,-4.63905031389532
"880","202971_s_at","DYRK2","8445","dual specificity tyrosine phosphorylation regulated kinase 2",-0.258173900858449,6.94285776887001,-0.538196328855541,0.597241184633244,0.999375232950731,-4.62838838804637
"881","202979_s_at","CREBZF","58487","CREB/ATF bZIP transcription factor",-0.0700648099670103,6.49834632303018,-0.223103161204399,0.826046386704401,0.999375232950731,-4.63949285012768
"882","202984_s_at","BAG5","9529","BCL2 associated athanogene 5",0.0590781695859341,6.56460791810182,0.157744688408658,0.876469261110764,0.999375232950731,-4.64066180941294
"883","202992_at","C7","730","complement C7",0.0755594538070374,6.99828483175114,0.228022662741283,0.822279550119557,0.999375232950731,-4.63938878112724
"884","203001_s_at","STMN2","11075","stathmin 2",0.398118994488236,8.13108781693728,0.956617334810625,0.351828969603523,0.999375232950731,-4.60074117907065
"885","203019_x_at","SSX2IP","117178","SSX family member 2 interacting protein",0.09764818401728,5.18713740840757,0.334963155454383,0.741646392976131,0.999375232950731,-4.63657516907137
"886","203021_at","SLPI","6590","secretory leukocyte peptidase inhibitor",-0.189973423299231,9.07483726189331,-0.62456334180661,0.540339927449748,0.999375232950731,-4.62382440368245
"887","203023_at","NOP16","51491","NOP16 nucleolar protein",-0.112649384386316,7.62705109644575,-0.395476524435515,0.697285001968853,0.999375232950731,-4.63452121183481
"888","203027_s_at","MVD","4597","mevalonate diphosphate decarboxylase",-0.450233114991593,7.53806554766172,-1.53979890094634,0.141549270726772,0.999375232950731,-4.54287868750281
"889","203032_s_at","FH","2271","fumarate hydratase",-0.377527424018973,6.28037572629236,-0.979146291265445,0.340890522459646,0.999375232950731,-4.59888055777143
"890","203043_at","ZBED1","9189","zinc finger BED-type containing 1",-0.0237121726299527,9.59691377427933,-0.0845433549926355,0.933586967988968,0.999375232950731,-4.64149666071582
"891","203056_s_at","PRDM2","7799","PR/SET domain 2",-0.292930657290185,5.84895700153945,-0.751406972522435,0.462423797930531,0.999375232950731,-4.61600822098256
"892","203060_s_at","PAPSS2","9060","3'-phosphoadenosine 5'-phosphosulfate synthase 2",-0.339264700005124,8.2111069121824,-1.08704691797601,0.291806253492535,0.999375232950731,-4.5894992130696
"893","203079_s_at","CUL2","8453","cullin 2",-0.0778963242386244,7.54610657480626,-0.284905146856899,0.779071037860896,0.999375232950731,-4.63802296128178
"894","203085_s_at","TGFB1","7040","transforming growth factor beta 1",0.0165312539990579,7.07809030828039,0.0548540076355664,0.956878025036604,0.999375232950731,-4.64169170497663
"895","203087_s_at","KIF2A","3796","kinesin family member 2A",-0.359650823852505,7.68049879588828,-1.24000759650549,0.231391496875743,0.999375232950731,-4.57495899221373
"896","203100_s_at","CDYL","9425","chromodomain Y like",-0.543567777263343,7.28832119311717,-1.72085435987475,0.102961462891,0.999375232950731,-4.52167700706693
"897","203108_at","GPRC5A","9052","G protein-coupled receptor class C group 5 member A",0.215716091025056,4.69631751510815,0.82116692517738,0.422630365032542,0.999375232950731,-4.61116910206426
"898","203109_at","UBE2M","9040","ubiquitin conjugating enzyme E2 M",-0.365665626905833,7.45576619654409,-1.10082706357439,0.285928188042005,0.999375232950731,-4.58824703654275
"899","203114_at","ZNRD2","10534","zinc ribbon domain containing 2",0.178100184538706,7.48425791379646,0.644434361323636,0.527676381677385,0.999375232950731,-4.62268610554998
"900","203119_at","CCDC86","79080","coiled-coil domain containing 86",-0.0288002027564698,8.24236266378547,-0.105804112312634,0.916944736727558,0.999375232950731,-4.64130602283123
"901","203123_s_at","SLC11A2","4891","solute carrier family 11 member 2",-0.352167187203706,9.11645359135013,-1.22323341186119,0.237506731804307,0.999375232950731,-4.57661996518484
"902","203129_s_at","KIF5C","3800","kinesin family member 5C",-0.141241851390024,4.25204140791713,-0.471327044590018,0.64324712681453,0.999375232950731,-4.63148421770781
"903","203141_s_at","AP3B1","8546","adaptor related protein complex 3 subunit beta 1",-0.0379539103698701,4.77604261092244,-0.104096327250285,0.918280180438495,0.999375232950731,-4.64132290554515
"904","203147_s_at","TRIM14","9830","tripartite motif containing 14",0.154930195752399,5.90694764616347,0.466715292549043,0.646478564581956,0.999375232950731,-4.63168338005056
"905","203180_at","ALDH1A3","220","aldehyde dehydrogenase 1 family member A3",-0.52878402320168,7.75473600672821,-1.25689140550244,0.225359848496568,0.999375232950731,-4.57327144886702
"906","203191_at","ABCB6","10058","ATP binding cassette subfamily B member 6 (Langereis blood group)",-0.230401757435952,3.88047514518154,-0.802556371989758,0.433028065289115,0.999375232950731,-4.61249646829882
"907","203199_s_at","MTRR","4552","5-methyltetrahydrofolate-homocysteine methyltransferase reductase",-0.313962306712289,7.3613374984563,-1.08758336962923,0.291575783330138,0.999375232950731,-4.58945068955676
"908","203207_s_at","MTFR1","9650","mitochondrial fission regulator 1",-0.330417801297836,7.12202254696117,-1.0629620105779,0.302291045817772,0.999375232950731,-4.59165897335392
"909","203215_s_at","MYO6","4646","myosin VI",-0.0472041855609904,7.60089923471423,-0.123167695251405,0.903382041076551,0.999375232950731,-4.64111881929034
"910","203223_at","RABEP1","9135","rabaptin, RAB GTPase binding effector protein 1",-0.529542072781774,3.72089423187375,-1.45791596679442,0.162629452764645,0.999375232950731,-4.55205532048832
"911","203231_s_at","ATXN1","6310","ataxin 1",-0.255984696374535,6.78012064373186,-0.76490736691592,0.454549308469003,0.999375232950731,-4.61510095220009
"912","203265_s_at","MAP2K4","6416","mitogen-activated protein kinase kinase 4",-0.488502541050536,6.80748002713813,-1.80849495278686,0.0877972483148028,0.999375232950731,-4.51103256541219
"913","203275_at","IRF2","3660","interferon regulatory factor 2",-0.0139626897688636,6.75093962997021,-0.0487615328329178,0.96166319470957,0.999375232950731,-4.64172146340648
"914","203278_s_at","PHF21A","51317","PHD finger protein 21A",0.230899344023081,7.5361500238988,0.84868071184284,0.407552715423652,0.999375232950731,-4.60915908030018
"915","203290_at","HLA-DQA1","3117","major histocompatibility complex, class II, DQ alpha 1",-2.0652764162728,8.27300658312018,-2.07435420631512,0.0531401420341725,0.999375232950731,-4.47761982478613
"916","203294_s_at","LMAN1","3998","lectin, mannose binding 1",-1.16827306048815,5.70408713377943,-2.45855239882163,0.0246671450363964,0.999375232950731,-4.42768140903326
"917","203300_x_at","AP1S2","8905","adaptor related protein complex 1 subunit sigma 2",-0.158160292087847,7.62128841654817,-0.578478273119767,0.57033390559954,0.999375232950731,-4.62633799953757
"918","203304_at","BAMBI","25805","BMP and activin membrane bound inhibitor",0.251414252474749,5.85313119997183,0.825301498916033,0.420342141227265,0.999375232950731,-4.61087066417093
"919","203305_at","F13A1","2162","coagulation factor XIII A chain",-0.298638905346854,9.95974832816643,-0.943500980798461,0.358307589671754,0.999375232950731,-4.60180828987461
"920","203310_at","STXBP3","6814","syntaxin binding protein 3",0.125578603561374,8.9403844860337,0.403143651342131,0.691739891341897,0.999375232950731,-4.63423745862076
"921","203311_s_at","ARF6","382","ADP ribosylation factor 6",-0.327777732677268,6.85819379366156,-1.10657036619385,0.283504175593126,0.999375232950731,-4.58772165325364
"922","203323_at","CAV2","858","caveolin 2",0.0473180423310957,9.74469234189297,0.175993800176466,0.862325397130143,0.999375232950731,-4.64037549702191
"923","203337_x_at","ITGB1BP1","9270","integrin subunit beta 1 binding protein 1",0.326000101502975,7.48882269260541,1.107918134999,0.282937536680959,0.999375232950731,-4.58759806598384
"924","203347_s_at","MTF2","22823","metal response element binding transcription factor 2",-0.013972644034129,5.79265489524842,-0.0463819931226991,0.96353255836681,0.999375232950731,-4.641732136344
"925","203348_s_at","ETV5","2119","ETS variant transcription factor 5",0.263790499004972,6.72430593962749,0.867608427148347,0.397385238186827,0.999375232950731,-4.6077437190801
"926","203354_s_at","PSD3","23362","pleckstrin and Sec7 domain containing 3",-0.381239316291369,6.21907764834683,-0.858580585953306,0.402213861567428,0.999375232950731,-4.60842208560152
"927","203372_s_at","SOCS2","8835","suppressor of cytokine signaling 2",-0.159460117989574,5.00170909390502,-0.381760575872651,0.707248651688282,0.999375232950731,-4.63501568534075
"928","203377_s_at","CDC40","51362","cell division cycle 40",-0.584776274205394,5.18849002081093,-1.43873679481216,0.167923327022356,0.999375232950731,-4.55416301346007
"929","203387_s_at","TBC1D4","9882","TBC1 domain family member 4",-0.185783259480012,8.65196949237324,-0.63675873384489,0.532548389540018,0.999375232950731,-4.62312965854168
"930","203390_s_at","KIF3C","3797","kinesin family member 3C",0.235891967811279,6.01332276464932,0.860509303513132,0.401179065182776,0.999375232950731,-4.60827766151067
"931","203400_s_at","TF","7018","transferrin",0.833294841710487,9.53713713302213,2.52350572113071,0.0215791045997086,0.999375232950731,-4.41917990540266
"932","203404_at","ARMCX2","9823","armadillo repeat containing X-linked 2",-0.00529910585005489,7.82991312734342,-0.0196460958524308,0.984548621908242,0.999375232950731,-4.64181536686684
"933","203413_at","NELL2","4753","neural EGFL like 2",-0.331427363835602,7.81417590868421,-0.896855639751765,0.382004604594807,0.999375232950731,-4.60550522265206
"934","203418_at","CCNA2","890","cyclin A2",-0.47539436723936,4.75164168370533,-1.5950909601662,0.128645408024027,0.999375232950731,-4.53652895079241
"935","203425_s_at","IGFBP5","3488","insulin like growth factor binding protein 5",-0.239720140154827,4.85527562965762,-0.758402017289978,0.458333439601697,0.999375232950731,-4.61553990263482
"936","203449_s_at","TERF1","7013","telomeric repeat binding factor 1",0.0398861226616418,7.88020539149415,0.129222427789526,0.89865966982176,0.999375232950731,-4.64104688611584
"937","203458_at","SPR","6697","sepiapterin reductase",-0.0526879112559095,7.17281415020977,-0.187027560183405,0.853796660085971,0.999375232950731,-4.64018730200195
"938","203465_at","MRPL19","9801","mitochondrial ribosomal protein L19",-0.0210541685787726,7.13426496586654,-0.0721963676902426,0.94326682028183,0.999375232950731,-4.64158785458779
"939","203469_s_at","CDK10","8558","cyclin dependent kinase 10",0.110028715369743,6.44744557563938,0.408797560449124,0.68766227182827,0.999375232950731,-4.63402484615793
"940","203471_s_at","PLEK","5341","pleckstrin",-0.251757792487867,6.99828026968554,-0.779632122504774,0.446055036974696,0.999375232950731,-4.61409529095955
"941","203472_s_at","SLCO2B1","11309","solute carrier organic anion transporter family member 2B1",-0.721358441525974,5.05351724145904,-2.18113321733654,0.043125835437948,0.999375232950731,-4.46386171506529
"942","203474_at","IQGAP2","10788","IQ motif containing GTPase activating protein 2",-0.261601593397944,6.88489205459142,-0.907910935789739,0.376295531277634,0.999375232950731,-4.6046430001913
"943","203481_at","SLF2","55719","SMC5-SMC6 complex localization factor 2",-0.196157549713648,6.96446906629506,-0.645946286907906,0.526719627576313,0.999375232950731,-4.62259816458773
"944","203486_s_at","ARMC8","25852","armadillo repeat containing 8",-0.0288817000363562,7.41628251365099,-0.0999775258270159,0.921502000848342,0.999375232950731,-4.64136249526412
"945","203491_s_at","CEP57","9702","centrosomal protein 57",-0.107975605041622,5.94489322941951,-0.255502236977415,0.8013229898419,0.999375232950731,-4.63876624604582
"946","203501_at","CPQ","10404","carboxypeptidase Q",0.0120358404827963,7.73834761592869,0.0439941818132079,0.965408639437031,0.999375232950731,-4.64174230998116
"947","203502_at","BPGM","669","bisphosphoglycerate mutase",0.150040818805458,6.57983040561923,0.522565772449539,0.607848890580482,0.999375232950731,-4.62914667148625
"948","203504_s_at","ABCA1","19","ATP binding cassette subfamily A member 1",0.0513694612107543,8.69010216796002,0.190025216348457,0.851482730141065,0.999375232950731,-4.64013421178976
"949","203526_s_at","APC","324","APC regulator of WNT signaling pathway",-0.411340645199568,5.28240977002353,-1.07269049889238,0.298023567228783,0.999375232950731,-4.59079103418023
"950","203535_at","S100A9","6280","S100 calcium binding protein A9",-1.37043619459493,10.7721647887177,-2.06221857047717,0.0544030955937044,0.999375232950731,-4.47917381926094
"951","203543_s_at","KLF9","687","Kruppel like factor 9",-0.0666185630238845,7.1222045828836,-0.211357958943788,0.835057093100682,0.999375232950731,-4.63973223002951
"952","203549_s_at","LPL","4023","lipoprotein lipase",1.16101969071955,8.08282340827134,2.24959477274593,0.0376494542205008,0.999375232950731,-4.45497571683907
"953","203553_s_at","MAP4K5","11183","mitogen-activated protein kinase kinase kinase kinase 5",-0.564192690885194,7.46312312389641,-1.53967231380072,0.141580012825379,0.999375232950731,-4.54289308798584
"954","203560_at","GGH","8836","gamma-glutamyl hydrolase",-0.521232600544199,8.31502994794658,-1.52706921483531,0.144668747537596,0.999375232950731,-4.54432358901442
"955","203571_s_at","ADIRF","10974","adipogenesis regulatory factor",0.469584289551243,9.86960641923651,1.60440515215709,0.126572457889489,0.999375232950731,-4.5354479063036
"956","203576_at","BCAT2","587","branched chain amino acid transaminase 2",-0.28579627127022,9.69667662839439,-0.879130221039312,0.391278170767654,0.999375232950731,-4.60686928971292
"957","203578_s_at","SLC7A6","9057","solute carrier family 7 member 6",-0.370019382053795,4.19801844250171,-1.35405728428917,0.192998056342986,0.999375232950731,-4.56326556960159
"958","203586_s_at","ARL4D","379","ADP ribosylation factor like GTPase 4D",-0.116807561381956,6.54946809407473,-0.369472175028538,0.716221926771558,0.999375232950731,-4.63544433534538
"959","203603_s_at","ZEB2","9839","zinc finger E-box binding homeobox 2",0.201673661628255,6.65080301777329,0.44531075182134,0.66157097841702,0.999375232950731,-4.63258327674807
"960","203622_s_at","PNO1","56902","partner of NOB1 homolog",-0.294876572539954,7.61718246201185,-0.97971874532238,0.340615697108814,0.999375232950731,-4.59883282705183
"961","203627_at","IGF1R","3480","insulin like growth factor 1 receptor",0.043026682866695,7.12249298345098,0.131811096988498,0.896641824816153,0.999375232950731,-4.64101508206883
"962","203631_s_at","GPRC5B","51704","G protein-coupled receptor class C group 5 member B",-0.212201094019898,4.63494885318297,-0.712404510421782,0.485633093042529,0.999375232950731,-4.61854900845002
"963","203639_s_at","FGFR2","2263","fibroblast growth factor receptor 2",-0.318772149984881,7.57056894625182,-0.838172204139172,0.41326983977031,0.999375232950731,-4.60993344434339
"964","203649_s_at","PLA2G2A","5320","phospholipase A2 group IIA",-0.211207924474742,7.54973117649782,-0.609556202853073,0.550012361217407,0.999375232950731,-4.62466241199717
"965","203665_at","HMOX1","3162","heme oxygenase 1",-0.159799546462636,9.04652849857187,-0.456670980741097,0.653541668458564,0.999375232950731,-4.63211068911961
"966","203673_at","TG","7038","thyroglobulin",-0.161418686442298,5.2125048450948,-0.44987923400983,0.658336850259307,0.999375232950731,-4.6323945951841
"967","203680_at","PRKAR2B","5577","protein kinase cAMP-dependent type II regulatory subunit beta",0.0564182322491575,8.11959630878883,0.173138596755766,0.864535268688524,0.999375232950731,-4.64042234581112
"968","203691_at","PI3","5266","peptidase inhibitor 3",-1.01696089159531,7.44454140890715,-2.028057979402,0.058105568677019,0.999375232950731,-4.48353590312806
"969","203698_s_at","FRZB","2487","frizzled related protein",0.154394364222563,6.990329245039,0.444390724027994,0.66222312087957,0.999375232950731,-4.63262105162283
"970","203699_s_at","DIO2","1734","iodothyronine deiodinase 2",0.0443521372702458,6.9210721623887,0.0967332051106759,0.924040772625812,0.999375232950731,-4.64139255680097
"971","203725_at","GADD45A","1647","growth arrest and DNA damage inducible alpha",-0.189485879074759,9.17095477777911,-0.669769564668312,0.511772203911391,0.999375232950731,-4.62118779451344
"972","203729_at","EMP3","2014","epithelial membrane protein 3",-0.147715653862928,8.71727905323661,-0.48741736964617,0.632030399173346,0.999375232950731,-4.63077476647046
"973","203739_at","ZNF217","7764","zinc finger protein 217",-0.230402196978291,7.6927596594532,-0.771699584807066,0.450618811919187,0.999375232950731,-4.61463914328992
"974","203747_at","AQP3","360","aquaporin 3 (Gill blood group)",-0.499019393642977,8.18925789245351,-1.50712818100212,0.149670382787278,0.999375232950731,-4.54657376703735
"975","203757_s_at","CEACAM6","4680","CEA cell adhesion molecule 6",0.0307308573340705,6.29504567766972,0.0676522531386931,0.946831717059701,0.999375232950731,-4.6416178044036
"976","203759_at","ST3GAL4","6484","ST3 beta-galactoside alpha-2,3-sialyltransferase 4",0.0447018124880323,6.06627448983001,0.14847536384628,0.883670186730509,0.999375232950731,-4.64079531082797
"977","203761_at","SLA","6503","Src like adaptor",-0.473649340364116,7.73674162383973,-1.50344387200319,0.150610018883593,0.999375232950731,-4.54698771204059
"978","203764_at","DLGAP5","9787","DLG associated protein 5",-0.0311499803133515,5.94625139959838,-0.09703720250915,0.923802849963045,0.999375232950731,-4.64138978200895
"979","203766_s_at","LMOD1","25802","leiomodin 1",-0.0840415285804825,7.62299126107843,-0.312347216235974,0.758478868820541,0.999375232950731,-4.63725762177172
"980","203767_s_at","STS","412","steroid sulfatase",0.0113762801585438,6.32465089609377,0.0284356340301057,0.977637439041764,0.999375232950731,-4.64179544008338
"981","203777_s_at","RPS6KB2","6199","ribosomal protein S6 kinase B2",0.172782003641817,7.46700919092615,0.601657356348347,0.555140394574577,0.999375232950731,-4.6250959548815
"982","203779_s_at","MPZL2","10205","myelin protein zero like 2",-0.809323156724826,5.62754500565679,-2.26219598965964,0.0367143046744552,0.999375232950731,-4.45333586232195
"983","203788_s_at","SEMA3C","10512","semaphorin 3C",-0.705420903922731,5.20877297586259,-1.11872538873876,0.278424040564646,0.999375232950731,-4.58660300749596
"984","203792_x_at","PCGF2","7703","polycomb group ring finger 2",0.0703676651167724,5.72557888232691,0.239192867256518,0.813743254292485,0.999375232950731,-4.63914415400085
"985","203795_s_at","BCL7A","605","BAF chromatin remodeling complex subunit BCL7A",0.0392098263166805,5.71598521058547,0.126485544365229,0.900793821771884,0.999375232950731,-4.64107982757205
"986","203798_s_at","VSNL1","7447","visinin like 1",-0.319185741018224,7.64553428719115,-1.0230921940453,0.320241388927509,0.999375232950731,-4.59515210257574
"987","203803_at","PCYOX1","51449","prenylcysteine oxidase 1",-0.177972220417838,7.8600881138511,-0.418659972895749,0.680573126015041,0.999375232950731,-4.63364714899646
"988","203811_s_at","DNAJB4","11080","DnaJ heat shock protein family (Hsp40) member B4",-0.360183318901111,5.55610962288193,-1.06902588273478,0.29962591551636,0.999375232950731,-4.59111868735657
"989","203812_at","SLIT3","6586","slit guidance ligand 3",0.0739937710082348,8.97196434366797,0.260579332852381,0.797467522430304,0.999375232950731,-4.63864358924291
"990","203815_at","GSTT1","2952","glutathione S-transferase theta 1",-1.2602650339554,6.02499631567802,-1.10883037766784,0.282554478869441,0.999375232950731,-4.58751435158629
"991","203821_at","HBEGF","1839","heparin binding EGF like growth factor",-0.208833454928026,8.30096363800921,-0.536361292677845,0.598481782628089,0.999375232950731,-4.62847849770178
"992","203824_at","TSPAN8","7103","tetraspanin 8",-0.114644955936916,7.83459218745034,-0.355766453733424,0.726280647023979,0.999375232950731,-4.63590636337207
"993","203828_s_at","IL32","9235","interleukin 32",-0.363932438357208,7.75640553497846,-1.15993878966946,0.261701295377678,0.999375232950731,-4.58274306645751
"994","203851_at","IGFBP6","3489","insulin like growth factor binding protein 6",-0.161981576364953,8.12124872564284,-0.484838046932645,0.633822377575021,0.999375232950731,-4.63089001556359
"995","203868_s_at","VCAM1","7412","vascular cell adhesion molecule 1",-0.398552388590551,7.57147907196685,-1.16061976846257,0.261431453347192,0.999375232950731,-4.58267843139352
"996","203872_at","ACTA1","58","actin alpha 1, skeletal muscle",1.6574009618996,7.50200105134172,1.60096757273809,0.127334204937969,0.999375232950731,-4.53584725870033
"997","203896_s_at","PLCB4","5332","phospholipase C beta 4",-0.150091320320544,5.54729774766611,-0.425657206963321,0.675561990719949,0.999375232950731,-4.63337392712245
"998","203898_at","CRCP","27297","CGRP receptor component",0.219614656990952,5.85722687241331,0.674262000613231,0.508980714872557,0.999375232950731,-4.62091665514942
"999","203915_at","CXCL9","4283","C-X-C motif chemokine ligand 9",0.149195447496137,6.54965165040889,0.118303344583908,0.907178682067253,0.999375232950731,-4.64117411813498
"1000","203923_s_at","CYBB","1536","cytochrome b-245 beta chain",-0.107307852514801,5.36007445907953,-0.320715657272613,0.752235395671768,0.999375232950731,-4.63701053037287
"1001","203927_at","NFKBIE","4794","NFKB inhibitor epsilon",-0.296010911502399,5.90277770458487,-0.989548644518629,0.335920619196509,0.999375232950731,-4.59800974308119
"1002","203946_s_at","ARG2","384","arginase 2",-0.421647966646125,6.7029746059782,-1.33377735999115,0.199428043303713,0.999375232950731,-4.56539407461571
"1003","203951_at","CNN1","1264","calponin 1",-0.0891753343505437,7.84724362894311,-0.316436985343663,0.755425427976654,0.999375232950731,-4.63713766324918
"1004","203954_x_at","CLDN3","1365","claudin 3",0.145094079263917,5.74117878032711,0.544619822438055,0.592908556777382,0.999375232950731,-4.6280706903599
"1005","203958_s_at","ZBTB40","9923","zinc finger and BTB domain containing 40",0.140550458397223,4.87548211544366,0.504970287278891,0.619898381187313,0.999375232950731,-4.62997508962743
"1006","203972_s_at","PEX3","8504","peroxisomal biogenesis factor 3",-0.51188162474245,9.54876810092651,-1.76344130365124,0.0953299658000645,0.999375232950731,-4.51653217085481
"1007","203987_at","FZD6","8323","frizzled class receptor 6",-0.0889685392069204,8.39496154297857,-0.306080482219142,0.763165587555829,0.999375232950731,-4.63743846964397
"1008","203989_x_at","F2R","2149","coagulation factor II thrombin receptor",0.160992810026674,8.45148833620874,0.432351446221412,0.67078244116301,0.999375232950731,-4.63310846536348
"1009","203990_s_at","KDM6A","7403","lysine demethylase 6A",-0.140537813952282,5.08262353868008,-0.259386020613169,0.798373226087794,0.999375232950731,-4.63867263208029
"1010","204007_at","FCGR3B","2215","Fc fragment of IgG receptor IIIb",0.0421523203910397,5.32661339078891,0.120252118982954,0.905657375074225,0.999375232950731,-4.64115223074744
"1011","204032_at","BCAR3","8412","BCAR3 adaptor protein, NSP family member",0.112117463556033,6.39872089905953,0.374876739692431,0.712270039955088,0.999375232950731,-4.63525748533336
"1012","204037_at","LPAR1","1902","lysophosphatidic acid receptor 1",-0.177183054486901,7.60318821696215,-0.678572944486478,0.506310179726675,0.999375232950731,-4.62065493149591
"1013","204044_at","QPRT","23475","quinolinate phosphoribosyltransferase",-0.222965728048091,5.27046898060608,-0.768404392843132,0.452523042053769,0.999375232950731,-4.61486363232513
"1014","204045_at","TCEAL1","9338","transcription elongation factor A like 1",-0.128740233919225,7.5240869694439,-0.479039506705014,0.63785942722649,0.999375232950731,-4.63114698538592
"1015","204051_s_at","SFRP4","6424","secreted frizzled related protein 4",0.424275908059816,4.64731696942969,1.10505265148638,0.284143264651766,0.999375232950731,-4.58786068931756
"1016","204057_at","IRF8","3394","interferon regulatory factor 8",-0.28686745696362,8.32527124775204,-0.912246208668337,0.374072459004096,0.999375232950731,-4.604302498293
"1017","204059_s_at","ME1","4199","malic enzyme 1",-0.210939520581425,11.3035207897697,-0.781787296613077,0.444820076943327,0.999375232950731,-4.61394669555622
"1018","204071_s_at","TOPORS","10210","TOP1 binding arginine/serine rich protein",-0.0485823000565677,7.15806595690839,-0.144919920227712,0.886435066264589,0.999375232950731,-4.6408443839031
"1019","204073_s_at","MYRF","745","myelin regulatory factor",0.177250932990772,4.89682297077821,0.586774726828353,0.564870990591602,0.999375232950731,-4.62589862550315
"1020","204075_s_at","CEP104","9731","centrosomal protein 104",-0.0365113464319338,5.7093659083497,-0.111280652809714,0.912663963621283,0.999375232950731,-4.64125003487981
"1021","204081_at","NRGN","4900","neurogranin",0.156627139012941,5.07145560998748,0.535342604496997,0.599171027572101,0.999375232950731,-4.6285283958915
"1022","204083_s_at","TPM2","7169","tropomyosin 2",0.233493746170614,9.1063216486155,0.708086315397456,0.488244336649004,0.999375232950731,-4.61882290890377
"1023","204087_s_at","SLC5A6","8884","solute carrier family 5 member 6",0.00897118457238477,8.34476861998809,0.032264493283361,0.974627358321535,0.999375232950731,-4.64178448200286
"1024","204103_at","CCL4","6351","C-C motif chemokine ligand 4",-0.00246233570190491,5.45291297694612,-0.00763101094906863,0.993997970593704,0.999375232950731,-4.64183082062291
"1025","204115_at","GNG11","2791","G protein subunit gamma 11",0.146185102257578,8.70050728657279,0.454611680102322,0.654993967143094,0.999375232950731,-4.63219720055475
"1026","204116_at","IL2RG","3561","interleukin 2 receptor subunit gamma",-0.0545867335717345,7.0087488919824,-0.1500456056774,0.882449581509347,0.999375232950731,-4.64077326117177
"1027","204118_at","CD48","962","CD48 molecule",-0.391655458955345,7.62337516549116,-1.06154308169391,0.302917148590291,0.999375232950731,-4.59178505859822
"1028","204120_s_at","ADK","132","adenosine kinase",0.0476980416866688,5.35224549787872,0.147570531912488,0.884373681691586,0.999375232950731,-4.64080791182464
"1029","204122_at","TYROBP","7305","TYRO protein tyrosine kinase binding protein",-0.0278034151654101,7.99358722206889,-0.0920481599655855,0.927708430374317,0.999375232950731,-4.64143422151858
