"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1184","205054_at","NEB","4703","nebulin",-0.0696522307072263,6.39937508958238,-0.0611633172078835,0.951924332247139,0.999725245748249,-4.61892975439494
"1185","205059_s_at","IDUA","3425","alpha-L-iduronidase",0.290230440858852,6.0535810955015,0.666380923290366,0.513883561106357,0.999725245748249,-4.60832941416219
"1186","205062_x_at","ARID4A","5926","AT-rich interaction domain 4A",-0.434631936230125,7.12099951366277,-1.07105705445064,0.298737017918039,0.999725245748249,-4.59242097957639
"1187","205063_at","GEMIN2","8487","gem nuclear organelle associated protein 2",-0.0884821399725473,5.53625247510692,-0.236445516700276,0.815840600483343,0.999725245748249,-4.61764671796773
"1188","205066_s_at","ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1",-0.252020654920078,6.5404642490198,-0.471704409184841,0.642983032311185,0.999725245748249,-4.61359870690472
"1189","205084_at","BCAP29","55973","B cell receptor associated protein 29",-0.415521532583615,8.49227580690143,-0.922495725524252,0.368851857936433,0.999725245748249,-4.59897634672828
"1190","205091_x_at","RECQL","5965","RecQ like helicase",-0.389422206410398,7.34154328018949,-0.781295200471135,0.445101871335728,0.999725245748249,-4.60445600512161
"1191","205101_at","CIITA","4261","class II major histocompatibility complex transactivator",-0.226685576991304,5.80366003887165,-0.534663438188024,0.599630769176245,0.999725245748249,-4.61207869271047
"1192","205110_s_at","FGF13","2258","fibroblast growth factor 13",-0.246219505174996,5.90149851533111,-0.50113478312093,0.622539931105369,0.999725245748249,-4.61291052778815
"1193","205119_s_at","FPR1","2357","formyl peptide receptor 1",0.185371278839842,5.02769438521221,0.434992110157036,0.668901025588964,0.999725245748249,-4.6144015397349
"1194","205132_at","ACTC1","70","actin alpha cardiac muscle 1",0.450705433824993,7.7027737361793,0.996021893537165,0.332853635165618,0.999725245748249,-4.59582838940547
"1195","205147_x_at","NCF4","4689","neutrophil cytosolic factor 4",0.0865992456972995,5.94103777626374,0.197212006769845,0.845940854918044,0.999725245748249,-4.61806436159187
"1196","205148_s_at","CLCN4","1183","chloride voltage-gated channel 4",-0.297551095702746,4.42528123253804,-0.754805318816128,0.460433849945704,0.999725245748249,-4.6053969774725
"1197","205155_s_at","SPTBN2","6712","spectrin beta, non-erythrocytic 2",0.710421111360432,6.6693149551317,1.72485356842932,0.102222974182277,0.999725245748249,-4.55608454286839
"1198","205158_at","RNASE4","6038","ribonuclease A family member 4",-0.466458641666231,8.41683187438001,-1.07689321994446,0.296193609280144,0.999725245748249,-4.59214801238397
"1199","205159_at","CSF2RB","1439","colony stimulating factor 2 receptor beta common subunit",-0.733682355695966,8.06608349685165,-1.74304128407117,0.0989220085836922,0.999725245748249,-4.55494418733613
"1200","205161_s_at","PEX11A","8800","peroxisomal biogenesis factor 11 alpha",-0.130297958060186,6.63718917155308,-0.326597355556089,0.747857716986547,0.999725245748249,-4.6164054174886
"1201","205163_at","MYLPF","29895","myosin light chain, phosphorylatable, fast skeletal muscle",0.506470760200719,5.82576797288206,0.333801494461004,0.742507804399574,0.999725245748249,-4.61628943140493
"1202","205169_at","RBBP5","5929","RB binding protein 5, histone lysine methyltransferase complex subunit",0.0856665971019677,5.14217221186793,0.180652729180523,0.85872200138294,0.999725245748249,-4.6182181571873
"1203","205174_s_at","QPCT","25797","glutaminyl-peptide cyclotransferase",0.134291984734288,8.99971943004628,0.264769522115378,0.794289597478144,0.999725245748249,-4.61729884223929
"1204","205178_s_at","RBBP6","5930","RB binding protein 6, ubiquitin ligase",-0.00373865573414456,8.59519366763915,-0.00766180841087216,0.99397374792439,0.999725245748249,-4.61902060419604
"1205","205180_s_at","ADAM8","101","ADAM metallopeptidase domain 8",-0.319282007459996,5.59381309529107,-0.780924117770129,0.445314441693937,0.999725245748249,-4.60446938172839
"1206","205185_at","SPINK5","11005","serine peptidase inhibitor, Kazal type 5",0.373543991263558,12.5420257769547,0.878622828004549,0.391545801056138,0.999725245748249,-4.60076060735385
"1207","205187_at","SMAD5","4090","SMAD family member 5",-0.486160686096674,5.96029490946196,-0.680167528859103,0.505324404207741,0.999725245748249,-4.60789368612693
"1208","205194_at","PSPH","5723","phosphoserine phosphatase",0.349767189619384,5.89149068465905,0.777921639787434,0.447036689937003,0.999725245748249,-4.6045774106131
"1209","205197_s_at","ATP7A","538","ATPase copper transporting alpha",-0.0823964720812906,7.65507382132578,-0.104706976272497,0.917802639683761,0.999725245748249,-4.61875166443017
"1210","205206_at","ANOS1","3730","anosmin 1",-0.248221018279517,7.24214057781948,-0.664656240770043,0.514960047880132,0.999725245748249,-4.60838335654269
"1211","205208_at","ALDH1L1","10840","aldehyde dehydrogenase 1 family member L1",0.243785930018428,7.18370356657684,0.617346552375112,0.544979739148306,0.999725245748249,-4.60981345372187
"1212","205209_at","ACVR1B","91","activin A receptor type 1B",-0.255081425954271,6.64862309622215,-0.549272793194465,0.589779957980804,0.999725245748249,-4.61170045033202
"1213","205213_at","ACAP1","9744","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1",-0.163970344243975,6.23568455331813,-0.40140870860421,0.692993097945245,0.999725245748249,-4.61508131752545
"1214","205214_at","STK17B","9262","serine/threonine kinase 17b",-0.87365120318558,5.87094247093725,-2.0984366515029,0.050712429237,0.999725245748249,-4.53184386928145
"1215","205221_at","HGD","3081","homogentisate 1,2-dioxygenase",0.50073146039223,6.78894364381176,0.934310165627042,0.362895609755974,0.999725245748249,-4.59848368022142
"1216","205222_at","EHHADH","1962","enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase",0.171964452657098,5.03551382984804,0.414627140004344,0.683468281843666,0.999725245748249,-4.61482002112589
"1217","205229_s_at","COCH","1690","cochlin",0.164669654193728,9.21269941458316,0.335663168231623,0.741127479448868,0.999725245748249,-4.61625905728758
"1218","205232_s_at","PAFAH2","5051","platelet activating factor acetylhydrolase 2",0.21676448972259,6.78480673281497,0.472786158808628,0.642226253680559,0.999725245748249,-4.61357411164403
"1219","205239_at","AREG","374","amphiregulin",-0.0591134511530571,6.37548844805572,-0.124769327908408,0.902132482880578,0.999725245748249,-4.61863822128894
"1220","205241_at","SCO2","9997","SCO cytochrome c oxidase assembly protein 2",0.142260804383209,8.55829112350998,0.346600376409796,0.73303659942476,0.999725245748249,-4.61607728790619
"1221","205242_at","CXCL13","10563","C-X-C motif chemokine ligand 13",0.0280753994822667,3.76673542904176,0.0275359621733274,0.978344773481349,0.999725245748249,-4.61900334234981
"1222","205257_s_at","AMPH","273","amphiphysin",-0.429991648676558,5.33633203901954,-0.97824384455926,0.341324085236825,0.999725245748249,-4.59660724852994
"1223","205260_s_at","ACYP1","97","acylphosphatase 1",0.0407895660067537,7.46729122793669,0.106099526867264,0.916713755943962,0.999725245748249,-4.61874442910167
"1224","205267_at","POU2AF1","5450","POU class 2 homeobox associating factor 1",-0.687776478265769,5.43230767640215,-0.864682816947428,0.398945848649689,0.999725245748249,-4.60131238048155
"1225","205279_s_at","GLRB","2743","glycine receptor beta",-0.373888865509442,5.10760053547409,-0.768428572770492,0.452509050932589,0.999725245748249,-4.60491658783045
"1226","205283_at","FKTN","2218","fukutin",0.0745743337407712,6.9420604619841,0.196234439910147,0.846694195789449,0.999725245748249,-4.61807381211312
"1227","205285_s_at","FYB1","2533","FYN binding protein 1",-0.335086504998267,5.59985822694202,-0.605749514594751,0.552480541198085,0.999725245748249,-4.61014927882678
"1228","205287_s_at","TFAP2C","7022","transcription factor AP-2 gamma",-0.116243517197189,6.19642047165703,-0.292210929116417,0.773571647672379,0.999725245748249,-4.61692492299534
"1229","205290_s_at","BMP2","650","bone morphogenetic protein 2",0.076442390552911,5.89067761817286,0.192992666739936,0.849193485747527,0.999725245748249,-4.61810481836759
"1230","205295_at","CKMT2","1160","creatine kinase, mitochondrial 2",-0.0448916900661791,5.43780679186412,-0.100065359362214,0.921433280618468,0.999725245748249,-4.61877509236836
"1231","205296_at","RBL1","5933","RB transcriptional corepressor like 1",0.0567275614975813,4.66392548377031,0.125948648261925,0.901212571773502,0.999725245748249,-4.61863093750921
"1232","205306_x_at","KMO","8564","kynurenine 3-monooxygenase",-0.354563817570154,3.75786874131099,-0.841748556165348,0.411318357755769,0.999725245748249,-4.60220399737471
"1233","205311_at","DDC","1644","dopa decarboxylase",0.0533623343390293,5.6204901170356,0.0929177164369153,0.927027574756359,0.999725245748249,-4.61880909653798
"1234","205312_at","SPI1","6688","Spi-1 proto-oncogene",0.373942348746501,4.54204209738857,1.02320056741312,0.320191588546072,0.999725245748249,-4.59461636765975
"1235","205321_at","EIF2S3","1968","eukaryotic translation initiation factor 2 subunit gamma",-0.6525105442235,6.97973267996392,-1.19392704551999,0.248487503614945,0.999725245748249,-4.58644450949468
"1236","205323_s_at","MTF1","4520","metal regulatory transcription factor 1",0.218699937385258,6.98209714724679,0.503556740947838,0.620871286396369,0.999725245748249,-4.61285214044668
"1237","205325_at","PHYHIP","9796","phytanoyl-CoA 2-hydroxylase interacting protein",0.8156769357996,6.60203751181836,1.95194421647,0.0671847112885182,0.999725245748249,-4.5415260110991
"1238","205328_at","CLDN10","9071","claudin 10",-0.614215881868986,7.24525478476278,-1.22351182191742,0.237404229684303,0.999725245748249,-4.58493637777959
"1239","205329_s_at","SNX4","8723","sorting nexin 4",-0.655235385843023,6.51040491826128,-1.28859137292853,0.214366080924259,0.999725245748249,-4.58153042446929
"1240","205348_s_at","DYNC1I1","1780","dynein cytoplasmic 1 intermediate chain 1",-0.0171938659755382,6.04153891308227,-0.0482157388525441,0.962091949971965,0.999725245748249,-4.61896469082873
"1241","205350_at","CRABP1","1381","cellular retinoic acid binding protein 1",-0.0378158006854239,5.8986866842443,-0.0757131798114762,0.94050869548827,0.999725245748249,-4.61888063411869
"1242","205352_at","SERPINI1","5274","serpin family I member 1",-0.0208384618451882,6.38600754134775,-0.0544994858727881,0.9571564300655,0.999725245748249,-4.61894876771124
"1243","205358_at","GRIA2","2891","glutamate ionotropic receptor AMPA type subunit 2",-0.771220567275577,4.06119053144785,-1.60683161031754,0.126037094651853,0.999725245748249,-4.56335242150972
"1244","205360_at","PFDN4","5203","prefoldin subunit 4",0.20391780994559,4.74719581159298,0.444271294399258,0.662307796529791,0.999725245748249,-4.61420448622529
"1245","205364_at","ACOX2","8309","acyl-CoA oxidase 2",0.123465362555111,8.7737933132194,0.280747725205877,0.782205917758643,0.999725245748249,-4.61708552455845
"1246","205369_x_at","DBT","1629","dihydrolipoamide branched chain transacylase E2",-0.895390237244457,7.19015632093889,-1.30390212003208,0.209208948236977,0.999725245748249,-4.58071207818668
"1247","205374_at","SLN","6588","sarcolipin",0.361207285592017,5.31585279904758,0.317000122721114,0.755005311065598,0.999725245748249,-4.61655609280725
"1248","205380_at","PDZK1","5174","PDZ domain containing 1",-0.0733615923487214,8.55859773671836,-0.155170906594862,0.878467630746057,0.999725245748249,-4.61842866461067
"1249","205388_at","TNNC2","7125","troponin C2, fast skeletal type",0.365088328246689,6.09786139492479,0.215029868526349,0.8322374741802,0.999725245748249,-4.61788395854009
"1250","205404_at","HSD11B1","3290","hydroxysteroid 11-beta dehydrogenase 1",-0.248322593708513,10.1613755593219,-0.556722500443158,0.584788169343533,0.999725245748249,-4.61150390975883
"1251","205408_at","MLLT10","8028","MLLT10 histone lysine methyltransferase DOT1L cofactor",-0.422236627820697,6.48093776400199,-0.919046837516325,0.370603024908489,0.999725245748249,-4.59911920006735
"1252","205410_s_at","ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4",-0.73345052390911,4.65865835248434,-1.53713078409139,0.142198412648577,0.999725245748249,-4.56752541789904
"1253","205413_at","MPPED2","744","metallophosphoesterase domain containing 2",-0.349454379432419,4.73631466610467,-0.739992713410387,0.469145668565683,0.999725245748249,-4.60591074981776
"1254","205414_s_at","ARHGAP44","9912","Rho GTPase activating protein 44",-0.105654500576898,5.1756849382112,-0.269407394690264,0.790776469153046,0.999725245748249,-4.61723819020198
"1255","205419_at","GPR183","1880","G protein-coupled receptor 183",-1.23048598325863,6.62632883053349,-2.39841197817798,0.0278930941048057,0.999725245748249,-4.51164228293188
"1256","205422_s_at","ITGBL1","9358","integrin subunit beta like 1",0.166872813370746,7.28864206058078,0.428440630082411,0.673572940033008,0.999725245748249,-4.61453826716137
"1257","205425_at","HIP1","3092","huntingtin interacting protein 1",-0.438163511486276,5.83068834237148,-0.875880532489425,0.39299434742026,0.999725245748249,-4.60086973575816
"1258","205433_at","BCHE","590","butyrylcholinesterase",-0.272281697595731,7.41441519198927,-0.618647775820295,0.544141569411294,0.999725245748249,-4.60977540870001
"1259","205439_at","GSTT2","2953","glutathione S-transferase theta 2 (gene/pseudogene)",-0.00891148215699733,5.32143819744519,-0.0193405528417857,0.984788895260965,0.999725245748249,-4.61901282220585
"1260","205446_s_at","ATF2","1386","activating transcription factor 2",0.0167443904699267,4.80488786048187,0.0269121105492553,0.978835265158379,0.999725245748249,-4.61900418051783
"1261","205453_at","HOXB2","3212","homeobox B2",-0.228188248460159,6.67299159201055,-0.530060463150861,0.602751187747218,0.999725245748249,-4.61219588716488
"1262","205457_at","ILRUN","64771","inflammation and lipid regulator with UBA-like and NBR1-like domains",-0.349411852157205,5.40820588766181,-0.784094249075352,0.44350049812724,0.999725245748249,-4.60435492878907
"1263","205460_at","NPAS2","4862","neuronal PAS domain protein 2",-0.0602704980308282,5.12494617501966,-0.132575530535408,0.896046093985652,0.999725245748249,-4.61858873860564
"1264","205461_at","RAB35","11021","RAB35, member RAS oncogene family",-0.206091620491395,4.56019500769595,-0.419251894667523,0.680148616878036,0.999725245748249,-4.61472667778115
"1265","205463_s_at","PDGFA","5154","platelet derived growth factor subunit A",0.280933476128936,6.2989935482793,0.606732007475463,0.551842946808005,0.999725245748249,-4.61012105476989
"1266","205464_at","SCNN1B","6338","sodium channel epithelial 1 beta subunit",0.456872344444403,7.03712802512742,1.11662488243117,0.279297091449923,0.999725245748249,-4.59026017164142
"1267","205466_s_at","HS3ST1","9957","heparan sulfate-glucosamine 3-sulfotransferase 1",-0.924922423415981,4.62069129161221,-2.05531336703389,0.0551338104660639,0.999725245748249,-4.53471195164783
"1268","205470_s_at","KLK11","11012","kallikrein related peptidase 11",0.614758983402565,9.35502048882692,1.29804924235247,0.211168727909885,0.999725245748249,-4.58102565784255
"1269","205472_s_at","DACH1","1602","dachshund family transcription factor 1",-0.273551234956164,5.7055359915099,-0.515509523224822,0.612667414466895,0.999725245748249,-4.6125601016098
"1270","205473_at","ATP6V1B1","525","ATPase H+ transporting V1 subunit B1",0.105182974462369,5.00448518197505,0.222375475383314,0.826603944389839,0.999725245748249,-4.61780509215988
"1271","205475_at","SCRG1","11341","stimulator of chondrogenesis 1",0.109045857027096,4.98554113431993,0.261778150313805,0.796557939029987,0.999725245748249,-4.6173374120662
"1272","205476_at","CCL20","6364","C-C motif chemokine ligand 20",0.0845975452059902,5.64428487214563,0.147342353387389,0.88455110318811,0.999725245748249,-4.61848695766349
"1273","205478_at","PPP1R1A","5502","protein phosphatase 1 regulatory inhibitor subunit 1A",0.508112974774789,6.1754235438807,0.611296874322385,0.548885716716738,0.999725245748249,-4.60998936871073
"1274","205485_at","RYR1","6261","ryanodine receptor 1",0.491334021390221,6.28741775355947,1.06386105909201,0.301894825370372,0.999725245748249,-4.5927559975205
"1275","205488_at","GZMA","3001","granzyme A",-0.435829070506236,5.4167218557189,-0.641845779277129,0.529316685011935,0.999725245748249,-4.60908487155962
"1276","205490_x_at","GJB3","2707","gap junction protein beta 3",0.451273710893833,10.1718363297397,1.02882151888661,0.317616164345866,0.999725245748249,-4.5943625259744
"1277","205498_at","GHR","2690","growth hormone receptor",0.0521869182189514,7.66020622731856,0.134884981456835,0.894246704222179,0.999725245748249,-4.61857352603733
"1278","205511_at","GABPB1-IT1","55056","GABPB1 intronic transcript",-0.176180205101699,3.54509760642746,-0.352706206452648,0.72853369195334,0.999725245748249,-4.6159733459034
"1279","205513_at","TCN1","6947","transcobalamin 1",-1.05806365822134,5.36208165822323,-1.46122400325568,0.161730345682041,0.999725245748249,-4.57195629770803
"1280","205514_at","ZNF415","55786","zinc finger protein 415",-0.219565867134791,5.84758301222451,-0.470105634159834,0.644102253728689,0.999725245748249,-4.61363495944248
"1281","205515_at","PRSS12","8492","serine protease 12",-0.564957304162537,5.82420286351711,-1.31240588279468,0.206387113465078,0.999725245748249,-4.58025483470978
"1282","205519_at","WDR76","79968","WD repeat domain 76",0.0847778303842954,4.08868386528978,0.210478457490671,0.835732796730178,0.999725245748249,-4.61793150948246
"1283","205521_at","EXOG","9941","exo/endonuclease G",0.103546784347373,5.14155724428767,0.2417216326488,0.811814060448046,0.999725245748249,-4.61758485621651
"1284","205528_s_at","RUNX1T1","862","RUNX1 partner transcriptional co-repressor 1",-0.359078644623532,6.81792413002839,-0.769990931079108,0.451605594358083,0.999725245748249,-4.60486101577767
"1285","205542_at","STEAP1","26872","STEAP family member 1",-0.158544275351399,7.73988667607748,-0.389075055695869,0.70192827815941,0.999725245748249,-4.61531775903189
"1286","205544_s_at","CR2","1380","complement C3d receptor 2",0.140382865314509,3.08132787983698,0.337853886311447,0.739504347387953,0.999725245748249,-4.61622310373876
"1287","205549_at","PCP4","5121","Purkinje cell protein 4",0.112577448073525,7.6303396453407,0.266308124399422,0.793123618709271,0.999725245748249,-4.61727883597225
"1288","205552_s_at","OAS1","4938","2'-5'-oligoadenylate synthetase 1",0.274812970150385,6.4577953282174,0.542986288330992,0.594008884252135,0.999725245748249,-4.6118643793256
"1289","205553_s_at","CSRP3","8048","cysteine and glycine rich protein 3",0.0818080202091949,3.68788764177202,0.0579819274218398,0.954421929848845,0.999725245748249,-4.6189391046668
"1290","205554_s_at","DNASE1L3","1776","deoxyribonuclease 1 like 3",-0.671922730533051,7.50653966498436,-1.6451365253369,0.11783683203242,0.999725245748249,-4.56101995016606
"1291","205560_at","PCSK5","5125","proprotein convertase subtilisin/kexin type 5",-0.15907698601456,4.4634662625809,-0.338428540178825,0.739078787280224,0.999725245748249,-4.61621363491401
"1292","205568_at","AQP9","366","aquaporin 9",0.686205268262722,7.82304534054478,1.53932920997299,0.141663364751448,0.999725245748249,-4.56739527209709
"1293","205569_at","LAMP3","27074","lysosomal associated membrane protein 3",-0.833024428442375,8.40050425946943,-1.35253715271706,0.193474222107355,0.999725245748249,-4.57807130057781
"1294","205574_x_at","BMP1","649","bone morphogenetic protein 1",-0.133270805656746,5.45900145354162,-0.33738063992263,0.73985487533471,0.999725245748249,-4.6162308898517
"1295","205577_at","PYGM","5837","glycogen phosphorylase, muscle associated",0.166868892300521,5.63437796403297,0.180317628186378,0.858981075610579,0.999725245748249,-4.61822113137348
"1296","205580_s_at","HRH1","3269","histamine receptor H1",-0.832172758327346,5.46380607263727,-1.62282264827049,0.122556676994407,0.999725245748249,-4.56238193303729
"1297","205590_at","RASGRP1","10125","RAS guanyl releasing protein 1",-0.530947070137898,8.49277921123519,-1.31567146381413,0.205311503107249,0.999725245748249,-4.58007873351478
"1298","205600_x_at","HOXB5","3215","homeobox B5",-0.019669443624144,4.45985315701129,-0.0417869484456355,0.967143027681358,0.999725245748249,-4.61897896625496
"1299","205602_x_at","PSG7","5676","pregnancy specific beta-1-glycoprotein 7 (gene/pseudogene)",-0.0609653231066245,4.55344544216155,-0.0917851291716998,0.927914392708945,0.999725245748249,-4.61881425397533
"1300","205608_s_at","ANGPT1","284","angiopoietin 1",-0.753958179775924,5.46678753515579,-1.81594520361261,0.0866031769437499,0.999725245748249,-4.55032459485556
"1301","205612_at","MMRN1","22915","multimerin 1",-1.11151634337706,5.48093723964671,-2.04957805968141,0.0557474736514955,0.999725245748249,-4.53509237592256
"1302","205623_at","ALDH3A1","218","aldehyde dehydrogenase 3 family member A1",0.517652747138498,7.79429643582504,0.997546462319676,0.332134173704059,0.999725245748249,-4.595761081163
"1303","205624_at","CPA3","1359","carboxypeptidase A3",-0.635633303089973,9.81729135561238,-1.50287575461346,0.150755344255872,0.999725245748249,-4.56954031398256
"1304","205627_at","CDA","978","cytidine deaminase",0.760661705652451,6.92458874246423,2.00941215517324,0.0602211577307127,0.999725245748249,-4.53774923813019
"1305","205633_s_at","ALAS1","211","5'-aminolevulinate synthase 1",0.0860634550495831,9.57129000525705,0.211547489518772,0.834911497825317,0.999725245748249,-4.61792043123914
"1306","205637_s_at","SH3GL3","6457","SH3 domain containing GRB2 like 3, endophilin A3",0.111820093173323,5.41365432820005,0.253429857519221,0.802898243088702,0.999725245748249,-4.61744276877475
"1307","205646_s_at","PAX6","5080","paired box 6",0.202986701692287,6.01315340312919,0.429191178660552,0.673037017612122,0.999725245748249,-4.61452270435192
"1308","205647_at","RAD52","5893","RAD52 homolog, DNA repair protein",0.0369948267920464,4.63468141639157,0.0949221037956792,0.925458378150999,0.999725245748249,-4.61879981449044
"1309","205651_x_at","RAPGEF4","11069","Rap guanine nucleotide exchange factor 4",0.342097606161766,5.14925816107867,0.643089653951405,0.528528128587266,0.999725245748249,-4.60904719073829
"1310","205654_at","C4BPA","722","complement component 4 binding protein alpha",-0.140860863291235,4.87627316050481,-0.324501265297477,0.749416806995515,0.999725245748249,-4.61643870046794
"1311","205660_at","OASL","8638","2'-5'-oligoadenylate synthetase like",0.118712736245731,5.63177005926836,0.242414558188842,0.811285644229231,0.999725245748249,-4.61757663165042
"1312","205666_at","FMO1","2326","flavin containing dimethylaniline monoxygenase 1",-0.0944621538621844,6.92313740274951,-0.237737589698527,0.814854043256199,0.999725245748249,-4.61763169320716
"1313","205671_s_at","HLA-DOB","3112","major histocompatibility complex, class II, DO beta",-0.022387058785232,6.24306425073675,-0.0511546927380861,0.959783362325394,0.999725245748249,-4.61895748584301
"1314","205694_at","TYRP1","7306","tyrosinase related protein 1",0.125564742550612,10.5898419401174,0.245842887336376,0.808672624823349,0.999725245748249,-4.61753559786579
"1315","205701_at","IPO8","10526","importin 8",-0.213701600957533,5.01668024099364,-0.388375917487853,0.702436133067127,0.999725245748249,-4.6153309483747
"1316","205713_s_at","COMP","1311","cartilage oligomeric matrix protein",0.483220487874635,6.89901642830521,0.574312406829236,0.573087276265132,0.999725245748249,-4.61103007469988
"1317","205715_at","BST1","683","bone marrow stromal cell antigen 1",-0.367318982004424,5.09735928402863,-0.89046650949337,0.385330241938983,0.999725245748249,-4.60028603142325
"1318","205724_at","PKP1","5317","plakophilin 1",-0.207902514702035,6.65283919745964,-0.354678300677365,0.727081483759142,0.999725245748249,-4.61593939704444
"1319","205728_at","TENM1","10178","teneurin transmembrane protein 1",0.239574992190303,5.141443681666,0.662024200667048,0.516605329368451,0.999725245748249,-4.60846543456803
"1320","205729_at","OSMR","9180","oncostatin M receptor",-0.895635865989724,5.59877007011196,-1.32460585158941,0.202391355701468,0.999725245748249,-4.57959549079535
"1321","205732_s_at","NCOA2","10499","nuclear receptor coactivator 2",-1.08639272828507,4.33074406898274,-1.27186265749681,0.220114232010846,0.999725245748249,-4.58241725034943
"1322","205743_at","STAC","6769","SH3 and cysteine rich domain",0.130344405770145,5.79886440896362,0.341922785024141,0.73649299907271,0.999725245748249,-4.61615572120217
"1323","205746_s_at","ADAM17","6868","ADAM metallopeptidase domain 17",-0.528613072578748,4.56440808041477,-1.06699057289147,0.300518547305396,0.999725245748249,-4.59261051034697
"1324","205749_at","CYP1A1","1543","cytochrome P450 family 1 subfamily A member 1",0.261112135479133,5.8374961520897,0.373576664761265,0.71321990891875,0.999725245748249,-4.61560475242516
"1325","205752_s_at","GSTM5","2949","glutathione S-transferase mu 5",-0.30876243908838,7.0838280694533,-0.683513180635082,0.503259693647561,0.999725245748249,-4.60778673598588
"1326","205765_at","CYP3A5","1577","cytochrome P450 family 3 subfamily A member 5",0.66318799322206,6.85633306435669,1.42145837863232,0.172812263474905,0.999725245748249,-4.57422637901068
"1327","205766_at","TCAP","8557","titin-cap",0.549957868645651,5.44166450130168,0.98667406935034,0.337288900369282,0.999725245748249,-4.5962393061276
"1328","205767_at","EREG","2069","epiregulin",0.285339250351903,7.1918585391137,0.586956218440436,0.564751791491312,0.999725245748249,-4.61068103656478
"1329","205769_at","SLC27A2","11001","solute carrier family 27 member 2",-0.162703195556841,8.1081204540139,-0.386777560986293,0.703597724041247,0.999725245748249,-4.6153610154671
"1330","205776_at","FMO5","2330","flavin containing dimethylaniline monoxygenase 5",-0.123150252698687,6.31137825347383,-0.326125134516123,0.748208861447061,0.999725245748249,-4.61641293395667
"1331","205782_at","FGF7","2252","fibroblast growth factor 7",-0.924050358541786,4.71341741194177,-1.94483035735259,0.0680950925027491,0.999725245748249,-4.54199133460853
"1332","205783_at","KLK13","26085","kallikrein related peptidase 13",0.321372865928843,7.56470804825606,0.481695616523469,0.6360087341215,0.999725245748249,-4.61336950614668
"1333","205792_at","CCN5","8839","cellular communication network factor 5",-0.244928356223795,8.65891077122884,-0.579327996494192,0.569773136070976,0.999725245748249,-4.61089245935264
"1334","205804_s_at","TRAF3IP3","80342","TRAF3 interacting protein 3",-0.277911028555869,6.12950786864751,-0.602127861468349,0.554834225856578,0.999725245748249,-4.61025295457833
"1335","205805_s_at","ROR1","4919","receptor tyrosine kinase like orphan receptor 1",0.143672416433348,6.96286509100913,0.424203190378322,0.676602021608943,0.999725245748249,-4.61462564110404
"1336","205808_at","ASPH","444","aspartate beta-hydroxylase",-0.914576341459418,5.64464224713451,-1.57670891190006,0.13282069970184,0.999725245748249,-4.56516751540757
"1337","205809_s_at","WASL","8976","WASP like actin nucleation promoting factor",-0.407594962040443,6.15481709579475,-0.63112707745999,0.536138710206841,0.999725245748249,-4.60940681982732
"1338","205816_at","ITGB8","3696","integrin subunit beta 8",-0.319117978248195,3.21066976467771,-0.802313443822831,0.433164846232078,0.999725245748249,-4.60368938153724
"1339","205822_s_at","HMGCS1","3157","3-hydroxy-3-methylglutaryl-CoA synthase 1",0.0189798572173174,8.56888840461184,0.0375580165581544,0.970466480409289,0.999725245748249,-4.61898724523098
"1340","205826_at","MYOM2","9172","myomesin 2",-0.104985132331694,5.39865363221417,-0.249741718315783,0.805703816693725,0.999725245748249,-4.61748824186343
"1341","205828_at","MMP3","4314","matrix metallopeptidase 3",-1.534268349757,3.57288528891397,-1.97864203703143,0.0638645046407747,0.999725245748249,-4.539775260031
"1342","205831_at","CD2","914","CD2 molecule",-0.715640740855821,7.37990661205806,-1.2157806005228,0.240263282340351,0.999725245748249,-4.58533296936975
"1343","205833_s_at","PART1","25859","prostate androgen-regulated transcript 1",0.125274679205869,5.01703723293328,0.309887297824175,0.760317435096966,0.999725245748249,-4.61666492829541
"1344","205835_s_at","YTHDC2","64848","YTH domain containing 2",0.0606130625886445,3.94511963372705,0.118419054174586,0.907088343189713,0.999725245748249,-4.61867626820856
"1345","205843_x_at","CRAT","1384","carnitine O-acetyltransferase",0.222794568225334,9.1657438415886,0.502315657422944,0.621726085457121,0.999725245748249,-4.61288209307112
"1346","205844_at","VNN1","8876","vanin 1",0.15712699577943,5.61874587644419,0.254352008696842,0.802197191193909,0.999725245748249,-4.61743129638049
"1347","205846_at","PTPRB","5787","protein tyrosine phosphatase receptor type B",-0.244449438864178,6.16155387457859,-0.572172646980154,0.574504182956465,0.999725245748249,-4.61108844669004
"1348","205862_at","GREB1","9687","growth regulating estrogen receptor binding 1",0.246534662686608,4.99346986272899,0.547352069327353,0.591070425208387,0.999725245748249,-4.61175072278125
"1349","205864_at","SLC7A4","6545","solute carrier family 7 member 4",0.608468018741243,5.14187742583002,1.55049182591281,0.138972525625514,0.999725245748249,-4.56673293121312
"1350","205881_at","ZNF74","7625","zinc finger protein 74",-0.349477464510271,4.79465651886824,-0.903132207176139,0.378756258118015,0.999725245748249,-4.59977268898481
